name,star,pull command,version,dockerfilelink
ruby,2.0K,docker pull ruby,"2.6.7-slim-buster, 2.6-slim-buster, 2.6.7-slim, 2.6-slim",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.6/buster/slim/Dockerfile
ruby,2.0K,docker pull ruby,"2.6.7-stretch, 2.6-stretch",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.6/stretch/Dockerfile
ruby,2.0K,docker pull ruby,"2.6.7-slim-stretch, 2.6-slim-stretch",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.6/stretch/slim/Dockerfile
ruby,2.0K,docker pull ruby,"2.6.7-alpine3.13, 2.6-alpine3.13, 2.6.7-alpine, 2.6-alpine",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.6/alpine3.13/Dockerfile
ruby,2.0K,docker pull ruby,"2.6.7-alpine3.12, 2.6-alpine3.12",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.6/alpine3.12/Dockerfile
ruby,2.0K,docker pull ruby,"2.5.9-buster, 2.5-buster, 2.5.9, 2.5",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.5/buster/Dockerfile
ruby,2.0K,docker pull ruby,"2.5.9-slim-buster, 2.5-slim-buster, 2.5.9-slim, 2.5-slim",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.5/buster/slim/Dockerfile
ruby,2.0K,docker pull ruby,"2.5.9-stretch, 2.5-stretch",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.5/stretch/Dockerfile
ruby,2.0K,docker pull ruby,"2.5.9-slim-stretch, 2.5-slim-stretch",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.5/stretch/slim/Dockerfile
ruby,2.0K,docker pull ruby,"2.5.9-alpine3.13, 2.5-alpine3.13, 2.5.9-alpine, 2.5-alpine",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.5/alpine3.13/Dockerfile
ruby,2.0K,docker pull ruby,"2.5.9-alpine3.12, 2.5-alpine3.12",https://github.com/docker-library/ruby/blob/3904524e5d9e538b33525a602a4bcb7618aff8b6/2.5/alpine3.12/Dockerfile
elasticsearch,5.1K,docker pull elasticsearch,7.13.2,https://github.com/docker-library/elasticsearch/blob/72a0e21f7cbfa5d2405e15e5a732559f75aa2d5a/7/Dockerfile
elasticsearch,5.1K,docker pull elasticsearch,6.8.16,https://github.com/docker-library/elasticsearch/blob/a2d24fd88dbbede4e95e770354a8b0ba614d0502/6/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.5-dev0, 2.5-dev",https://github.com/docker-library/haproxy/blob/ae10fbf9bae067e11222c34344c9032060ffa997/2.5-rc/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.5-dev0-alpine, 2.5-dev-alpine",https://github.com/docker-library/haproxy/blob/ae10fbf9bae067e11222c34344c9032060ffa997/2.5-rc/alpine/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.4.0, 2.4, lts, latest",https://github.com/docker-library/haproxy/blob/ae10fbf9bae067e11222c34344c9032060ffa997/2.4/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.4.0-alpine, 2.4-alpine, lts-alpine, alpine",https://github.com/docker-library/haproxy/blob/ae10fbf9bae067e11222c34344c9032060ffa997/2.4/alpine/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.3.10, 2.3",https://github.com/docker-library/haproxy/blob/db9335048c43b78fb4daec1ac9d7d171fc209d78/2.3/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.3.10-alpine, 2.3-alpine",https://github.com/docker-library/haproxy/blob/db9335048c43b78fb4daec1ac9d7d171fc209d78/2.3/alpine/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.2.14, 2.2",https://github.com/docker-library/haproxy/blob/99d68b7d5b3ec68cdfcb7e0cef173e054d491bcb/2.2/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.2.14-alpine, 2.2-alpine",https://github.com/docker-library/haproxy/blob/99d68b7d5b3ec68cdfcb7e0cef173e054d491bcb/2.2/alpine/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.0.22, 2.0",https://github.com/docker-library/haproxy/blob/a67c29391a51f0fa90c0256b35b5c27d8bc598ce/2.0/Dockerfile
haproxy,1.6K,docker pull haproxy,"2.0.22-alpine, 2.0-alpine",https://github.com/docker-library/haproxy/blob/a67c29391a51f0fa90c0256b35b5c27d8bc598ce/2.0/alpine/Dockerfile
haproxy,1.6K,docker pull haproxy,"1.8.30, 1.8",https://github.com/docker-library/haproxy/blob/0e7b078d5ff2ed9f29e4223a5d3d38d191818505/1.8/Dockerfile
haproxy,1.6K,docker pull haproxy,"1.8.30-alpine, 1.8-alpine",https://github.com/docker-library/haproxy/blob/0e7b078d5ff2ed9f29e4223a5d3d38d191818505/1.8/alpine/Dockerfile
haproxy,1.6K,docker pull haproxy,"1.7.14, 1.7",https://github.com/docker-library/haproxy/blob/2991130ba47e26edd1e0eb32239c3a4a7b579aa6/1.7/Dockerfile
haproxy,1.6K,docker pull haproxy,"1.7.14-alpine, 1.7-alpine",https://github.com/docker-library/haproxy/blob/2991130ba47e26edd1e0eb32239c3a4a7b579aa6/1.7/alpine/Dockerfile
sonarqube,1.8K,docker pull sonarqube,"8.9.1-community, 8.9-community, 8-community, community, latest, lts, lts-community",https://github.com/SonarSource/docker-sonarqube/blob/5b555ea57f3d5d03d811d11056d7c0450ec0d59b/8/community/Dockerfile
sonarqube,1.8K,docker pull sonarqube,"8.9.1-developer, 8.9-developer, 8-developer, developer, lts-developer",https://github.com/SonarSource/docker-sonarqube/blob/5b555ea57f3d5d03d811d11056d7c0450ec0d59b/8/developer/Dockerfile
sonarqube,1.8K,docker pull sonarqube,"8.9.1-enterprise, 8.9-enterprise, 8-enterprise, enterprise, lts-enterprise",https://github.com/SonarSource/docker-sonarqube/blob/5b555ea57f3d5d03d811d11056d7c0450ec0d59b/8/enterprise/Dockerfile
sonarqube,1.8K,docker pull sonarqube,"8.9.1-datacenter-app, 8.9-datacenter-app, 8-datacenter-app, datacenter-app, lts-datacenter-app",https://github.com/SonarSource/docker-sonarqube/blob/5b555ea57f3d5d03d811d11056d7c0450ec0d59b/8/datacenter/app/Dockerfile
sonarqube,1.8K,docker pull sonarqube,"8.9.1-datacenter-search, 8.9-datacenter-search, 8-datacenter-search, datacenter-search, lts-datacenter-search",https://github.com/SonarSource/docker-sonarqube/blob/5b555ea57f3d5d03d811d11056d7c0450ec0d59b/8/datacenter/search/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-jdk-11, 3.8-jdk-11, 3-jdk-11, 3.8.1-openjdk-11, 3.8-openjdk-11, 3-openjdk-11",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-11/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-jdk-11-openj9, 3.8-jdk-11-openj9, 3-jdk-11-openj9, 3.8.1-adoptopenjdk-11-openj9, 3.8-adoptopenjdk-11-openj9, 3-adoptopenjdk-11-openj9",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/adoptopenjdk-11-openj9/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-jdk-11-slim, 3.8-jdk-11-slim, 3-jdk-11-slim, 3.8.1-openjdk-11-slim, 3.8-openjdk-11-slim, 3-openjdk-11-slim",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-11-slim/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-jdk-8, 3.8-jdk-8, 3-jdk-8, 3.8.1-openjdk-8, 3.8-openjdk-8, 3-openjdk-8",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-8/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-jdk-8-openj9, 3.8-jdk-8-openj9, 3-jdk-8-openj9, 3.8.1-adoptopenjdk-8-openj9, 3.8-adoptopenjdk-8-openj9, 3-adoptopenjdk-8-openj9",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/adoptopenjdk-8-openj9/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-jdk-8-slim, 3.8-jdk-8-slim, 3-jdk-8-slim, 3.8.1-openjdk-8-slim, 3.8-openjdk-8-slim, 3-openjdk-8-slim",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-8-slim/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-openjdk-15, 3.8-openjdk-15, 3-openjdk-15",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-15/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-openjdk-15-slim, 3.8-openjdk-15-slim, 3-openjdk-15-slim",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-15-slim/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-openjdk-16, 3.8.1, 3.8.1-openjdk, 3.8-openjdk-16, 3.8, 3.8-openjdk, 3-openjdk-16, 3, latest, 3-openjdk, openjdk",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-16/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-openjdk-16-slim, 3.8-openjdk-16-slim, 3-openjdk-16-slim",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-16-slim/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-openjdk-17, 3.8-openjdk-17, 3-openjdk-17",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-17/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-openjdk-17-slim, 3.8-openjdk-17-slim, 3-openjdk-17-slim",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/openjdk-17-slim/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-adoptopenjdk-11, 3.8-adoptopenjdk-11, 3-adoptopenjdk-11",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/adoptopenjdk-11/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-adoptopenjdk-15, 3.8.1-adoptopenjdk, 3.8-adoptopenjdk-15, 3.8-adoptopenjdk, 3-adoptopenjdk-15, 3-adoptopenjdk, adoptopenjdk",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/adoptopenjdk-15/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-adoptopenjdk-15-openj9, 3.8-adoptopenjdk-15-openj9, 3-adoptopenjdk-15-openj9",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/adoptopenjdk-15-openj9/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-adoptopenjdk-16, 3.8-adoptopenjdk-16, 3-adoptopenjdk-16",https://github.com/carlossg/docker-maven/blob/b1a19f5406f0d01cd8fe689efbb838474c48db4f/adoptopenjdk-16/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-adoptopenjdk-16-openj9, 3.8-adoptopenjdk-16-openj9, 3-adoptopenjdk-16-openj9",https://github.com/carlossg/docker-maven/blob/b1a19f5406f0d01cd8fe689efbb838474c48db4f/adoptopenjdk-16-openj9/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-adoptopenjdk-8, 3.8-adoptopenjdk-8, 3-adoptopenjdk-8",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/adoptopenjdk-8/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-ibmjava-8, 3.8.1-ibmjava, 3.8-ibmjava-8, 3.8-ibmjava, 3-ibmjava-8, 3-ibmjava, ibmjava",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/ibmjava-8/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-ibmjava-8-alpine, 3.8.1-ibmjava-alpine, 3.8-ibmjava-8-alpine, 3.8-ibmjava-alpine, 3-ibmjava-8-alpine, ibmjava-alpine",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/ibmjava-8-alpine/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-amazoncorretto-11, 3.8.1-amazoncorretto, 3.8-amazoncorretto-11, 3.8-amazoncorretto, 3-amazoncorretto-11, 3-amazoncorretto, amazoncorretto",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/amazoncorretto-11/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-amazoncorretto-15, 3.8-amazoncorretto-15, 3-amazoncorretto-15",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/amazoncorretto-15/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-amazoncorretto-16, 3.8-amazoncorretto-16, 3-amazoncorretto-16",https://github.com/carlossg/docker-maven/blob/b6352962a604bfffb21a535e0999c0292b68c1db/amazoncorretto-16/Dockerfile
maven,1.2K,docker pull maven,"3.8.1-amazoncorretto-8, 3.8-amazoncorretto-8, 3-amazoncorretto-8",https://github.com/carlossg/docker-maven/blob/bdffb5117c33476d554325d8efe5866306004b99/amazoncorretto-8/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk16-openjdk-buster, 10.0-jdk16-openjdk-buster, 10-jdk16-openjdk-buster, 10.0.7-jdk16-openjdk, 10.0-jdk16-openjdk, 10-jdk16-openjdk, 10.0.7-jdk16, 10.0-jdk16, 10-jdk16",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk16/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk16-openjdk-slim-buster, 10.0-jdk16-openjdk-slim-buster, 10-jdk16-openjdk-slim-buster, 10.0.7-jdk16-openjdk-slim, 10.0-jdk16-openjdk-slim, 10-jdk16-openjdk-slim",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk16/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk16-corretto, 10.0-jdk16-corretto, 10-jdk16-corretto",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk16/corretto/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk11-openjdk-buster, 10.0-jdk11-openjdk-buster, 10-jdk11-openjdk-buster, 10.0.7-jdk11-openjdk, 10.0-jdk11-openjdk, 10-jdk11-openjdk, 10.0.7-jdk11, 10.0-jdk11, 10-jdk11, 10.0.7, 10.0, 10",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk11/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk11-openjdk-slim-buster, 10.0-jdk11-openjdk-slim-buster, 10-jdk11-openjdk-slim-buster, 10.0.7-jdk11-openjdk-slim, 10.0-jdk11-openjdk-slim, 10-jdk11-openjdk-slim",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk11/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk11-adoptopenjdk-hotspot, 10.0-jdk11-adoptopenjdk-hotspot, 10-jdk11-adoptopenjdk-hotspot",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk11/adoptopenjdk-hotspot/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk11-adoptopenjdk-openj9, 10.0-jdk11-adoptopenjdk-openj9, 10-jdk11-adoptopenjdk-openj9",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk11/adoptopenjdk-openj9/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk11-corretto, 10.0-jdk11-corretto, 10-jdk11-corretto",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk11/corretto/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk8-openjdk-buster, 10.0-jdk8-openjdk-buster, 10-jdk8-openjdk-buster, 10.0.7-jdk8-openjdk, 10.0-jdk8-openjdk, 10-jdk8-openjdk, 10.0.7-jdk8, 10.0-jdk8, 10-jdk8",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk8/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk8-openjdk-slim-buster, 10.0-jdk8-openjdk-slim-buster, 10-jdk8-openjdk-slim-buster, 10.0.7-jdk8-openjdk-slim, 10.0-jdk8-openjdk-slim, 10-jdk8-openjdk-slim",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk8/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk8-adoptopenjdk-hotspot, 10.0-jdk8-adoptopenjdk-hotspot, 10-jdk8-adoptopenjdk-hotspot",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk8/adoptopenjdk-hotspot/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk8-adoptopenjdk-openj9, 10.0-jdk8-adoptopenjdk-openj9, 10-jdk8-adoptopenjdk-openj9",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk8/adoptopenjdk-openj9/Dockerfile
tomcat,3.1K,docker pull tomcat,"10.0.7-jdk8-corretto, 10.0-jdk8-corretto, 10-jdk8-corretto",https://github.com/docker-library/tomcat/blob/b67f152f3900928e81c855d3259177cd4f48ea70/10.0/jdk8/corretto/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk16-openjdk-buster, 9.0-jdk16-openjdk-buster, 9-jdk16-openjdk-buster, jdk16-openjdk-buster, 9.0.48-jdk16-openjdk, 9.0-jdk16-openjdk, 9-jdk16-openjdk, jdk16-openjdk, 9.0.48-jdk16, 9.0-jdk16, 9-jdk16, jdk16",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk16/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk16-openjdk-slim-buster, 9.0-jdk16-openjdk-slim-buster, 9-jdk16-openjdk-slim-buster, jdk16-openjdk-slim-buster, 9.0.48-jdk16-openjdk-slim, 9.0-jdk16-openjdk-slim, 9-jdk16-openjdk-slim, jdk16-openjdk-slim",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk16/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk16-corretto, 9.0-jdk16-corretto, 9-jdk16-corretto, jdk16-corretto",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk16/corretto/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk11-openjdk-buster, 9.0-jdk11-openjdk-buster, 9-jdk11-openjdk-buster, jdk11-openjdk-buster, 9.0.48-jdk11-openjdk, 9.0-jdk11-openjdk, 9-jdk11-openjdk, jdk11-openjdk, 9.0.48-jdk11, 9.0-jdk11, 9-jdk11, jdk11, 9.0.48, 9.0, 9, latest",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk11/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk11-openjdk-slim-buster, 9.0-jdk11-openjdk-slim-buster, 9-jdk11-openjdk-slim-buster, jdk11-openjdk-slim-buster, 9.0.48-jdk11-openjdk-slim, 9.0-jdk11-openjdk-slim, 9-jdk11-openjdk-slim, jdk11-openjdk-slim",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk11/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk11-adoptopenjdk-hotspot, 9.0-jdk11-adoptopenjdk-hotspot, 9-jdk11-adoptopenjdk-hotspot, jdk11-adoptopenjdk-hotspot",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk11/adoptopenjdk-hotspot/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk11-adoptopenjdk-openj9, 9.0-jdk11-adoptopenjdk-openj9, 9-jdk11-adoptopenjdk-openj9, jdk11-adoptopenjdk-openj9",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk11/adoptopenjdk-openj9/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk11-corretto, 9.0-jdk11-corretto, 9-jdk11-corretto, jdk11-corretto",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk11/corretto/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk8-openjdk-buster, 9.0-jdk8-openjdk-buster, 9-jdk8-openjdk-buster, jdk8-openjdk-buster, 9.0.48-jdk8-openjdk, 9.0-jdk8-openjdk, 9-jdk8-openjdk, jdk8-openjdk, 9.0.48-jdk8, 9.0-jdk8, 9-jdk8, jdk8",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk8/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk8-openjdk-slim-buster, 9.0-jdk8-openjdk-slim-buster, 9-jdk8-openjdk-slim-buster, jdk8-openjdk-slim-buster, 9.0.48-jdk8-openjdk-slim, 9.0-jdk8-openjdk-slim, 9-jdk8-openjdk-slim, jdk8-openjdk-slim",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk8/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk8-adoptopenjdk-hotspot, 9.0-jdk8-adoptopenjdk-hotspot, 9-jdk8-adoptopenjdk-hotspot, jdk8-adoptopenjdk-hotspot",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk8/adoptopenjdk-hotspot/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk8-adoptopenjdk-openj9, 9.0-jdk8-adoptopenjdk-openj9, 9-jdk8-adoptopenjdk-openj9, jdk8-adoptopenjdk-openj9",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk8/adoptopenjdk-openj9/Dockerfile
tomcat,3.1K,docker pull tomcat,"9.0.48-jdk8-corretto, 9.0-jdk8-corretto, 9-jdk8-corretto, jdk8-corretto",https://github.com/docker-library/tomcat/blob/aeb3fd1a1ac790ac7d0d5205cf164b61963b5b1d/9.0/jdk8/corretto/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk16-openjdk-buster, 8.5-jdk16-openjdk-buster, 8-jdk16-openjdk-buster, 8.5.68-jdk16-openjdk, 8.5-jdk16-openjdk, 8-jdk16-openjdk, 8.5.68-jdk16, 8.5-jdk16, 8-jdk16",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk16/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk16-openjdk-slim-buster, 8.5-jdk16-openjdk-slim-buster, 8-jdk16-openjdk-slim-buster, 8.5.68-jdk16-openjdk-slim, 8.5-jdk16-openjdk-slim, 8-jdk16-openjdk-slim",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk16/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk16-corretto, 8.5-jdk16-corretto, 8-jdk16-corretto",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk16/corretto/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk11-openjdk-buster, 8.5-jdk11-openjdk-buster, 8-jdk11-openjdk-buster, 8.5.68-jdk11-openjdk, 8.5-jdk11-openjdk, 8-jdk11-openjdk, 8.5.68-jdk11, 8.5-jdk11, 8-jdk11",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk11/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk11-openjdk-slim-buster, 8.5-jdk11-openjdk-slim-buster, 8-jdk11-openjdk-slim-buster, 8.5.68-jdk11-openjdk-slim, 8.5-jdk11-openjdk-slim, 8-jdk11-openjdk-slim",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk11/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk11-adoptopenjdk-hotspot, 8.5-jdk11-adoptopenjdk-hotspot, 8-jdk11-adoptopenjdk-hotspot",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk11/adoptopenjdk-hotspot/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk11-adoptopenjdk-openj9, 8.5-jdk11-adoptopenjdk-openj9, 8-jdk11-adoptopenjdk-openj9",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk11/adoptopenjdk-openj9/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk11-corretto, 8.5-jdk11-corretto, 8-jdk11-corretto",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk11/corretto/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk8-openjdk-buster, 8.5-jdk8-openjdk-buster, 8-jdk8-openjdk-buster, 8.5.68-jdk8-openjdk, 8.5-jdk8-openjdk, 8-jdk8-openjdk, 8.5.68-jdk8, 8.5-jdk8, 8-jdk8, 8.5.68, 8.5, 8",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk8/openjdk-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk8-openjdk-slim-buster, 8.5-jdk8-openjdk-slim-buster, 8-jdk8-openjdk-slim-buster, 8.5.68-jdk8-openjdk-slim, 8.5-jdk8-openjdk-slim, 8-jdk8-openjdk-slim",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk8/openjdk-slim-buster/Dockerfile
tomcat,3.1K,docker pull tomcat,"8.5.68-jdk8-adoptopenjdk-hotspot, 8.5-jdk8-adoptopenjdk-hotspot, 8-jdk8-adoptopenjdk-hotspot",https://github.com/docker-library/tomcat/blob/65c4d25f40ee7cda5a0a4fe1075c625752aed4e0/8.5/jdk8/adoptopenjdk-hotspot/Dockerfile
